stock_code,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy
1102.TW,2017-08-31 00:00:00,2017-09-13 00:00:00,27.350000381469727,26.950000762939453,-1.462521436750263,13,原始策略
1102.TW,2017-09-14 00:00:00,2017-09-22 00:00:00,27.25,26.950000762939453,-1.1009146314148508,8,原始策略
1102.TW,2017-09-25 00:00:00,2017-09-27 00:00:00,27.350000381469727,27.049999237060547,-1.0968963079519283,2,原始策略
1102.TW,2017-10-12 00:00:00,2017-10-13 00:00:00,27.100000381469727,27.0,-0.3690050924800142,1,原始策略
1102.TW,2017-10-16 00:00:00,2017-10-19 00:00:00,27.149999618530273,26.950000762939453,-0.7366440456754856,3,原始策略
1102.TW,2017-10-23 00:00:00,2017-10-24 00:00:00,27.100000381469727,26.950000762939453,-0.5535041196266524,1,原始策略
1102.TW,2017-11-02 00:00:00,2017-11-06 00:00:00,27.25,27.0,-0.9174311926605505,4,原始策略
1102.TW,2017-11-30 00:00:00,2017-12-01 00:00:00,27.850000381469727,26.899999618530273,-3.4111337519820846,1,原始策略
1102.TW,2017-12-22 00:00:00,2018-02-06 00:00:00,27.200000762939453,27.200000762939453,0.0,46,原始策略
1102.TW,2018-03-12 00:00:00,2018-03-23 00:00:00,29.600000381469727,28.799999237060547,-2.7027065341188257,11,原始策略
1102.TW,2018-04-09 00:00:00,2018-09-03 00:00:00,29.450000762939453,40.79999923706055,38.53989195275061,147,原始策略
1102.TW,2018-09-21 00:00:00,2018-09-25 00:00:00,41.25,40.0,-3.0303030303030303,4,原始策略
1102.TW,2018-09-27 00:00:00,2018-10-02 00:00:00,40.54999923706055,40.150001525878906,-0.9864308722749962,5,原始策略
1102.TW,2018-10-03 00:00:00,2018-10-04 00:00:00,40.5,39.70000076293945,-1.9753067581741897,1,原始策略
1102.TW,2018-12-03 00:00:00,2018-12-04 00:00:00,34.5,33.849998474121094,-1.884062393851902,1,原始策略
1102.TW,2018-12-17 00:00:00,2018-12-20 00:00:00,34.79999923706055,34.29999923706055,-1.436781640694753,3,原始策略
1102.TW,2018-12-21 00:00:00,2018-12-25 00:00:00,34.400001525878906,33.79999923706055,-1.7441926226863143,4,原始策略
1102.TW,2019-01-07 00:00:00,2019-07-24 00:00:00,34.849998474121094,42.900001525878906,23.099005464047817,198,原始策略
1102.TW,2019-08-16 00:00:00,2019-08-19 00:00:00,42.70000076293945,42.599998474121094,-0.23419739351656926,3,原始策略
1102.TW,2019-08-30 00:00:00,2019-10-03 00:00:00,43.0,42.349998474121094,-1.51163145553234,34,原始策略
1102.TW,2019-10-08 00:00:00,2019-10-09 00:00:00,42.849998474121094,42.29999923706055,-1.283545523094276,1,原始策略
1102.TW,2019-10-14 00:00:00,2020-01-30 00:00:00,42.900001525878906,44.900001525878906,4.662004496185214,108,原始策略
1102.TW,2020-02-18 00:00:00,2020-02-20 00:00:00,47.349998474121094,46.150001525878906,-2.534312538358454,2,原始策略
1102.TW,2020-04-08 00:00:00,2020-06-18 00:00:00,42.0,43.349998474121094,3.2142820812406994,71,原始策略
1102.TW,2020-06-19 00:00:00,2020-06-22 00:00:00,43.45000076293945,43.20000076293945,-0.5753739829925083,3,原始策略
1102.TW,2020-06-24 00:00:00,2020-06-29 00:00:00,43.45000076293945,43.25,-0.4603009422960544,5,原始策略
1102.TW,2020-06-30 00:00:00,2020-07-23 00:00:00,43.599998474121094,41.900001525878906,-3.899075705819636,23,原始策略
1102.TW,2020-08-17 00:00:00,2020-09-01 00:00:00,42.5,42.0,-1.1764705882352942,15,原始策略
1102.TW,2020-09-07 00:00:00,2020-09-21 00:00:00,42.29999923706055,41.900001525878906,-0.9456210836788581,14,原始策略
1102.TW,2020-11-04 00:00:00,2020-11-05 00:00:00,42.20000076293945,42.0,-0.47393544863415304,1,原始策略
1102.TW,2020-11-10 00:00:00,2020-12-18 00:00:00,42.25,42.5,0.591715976331361,38,原始策略
1102.TW,2020-12-21 00:00:00,2020-12-23 00:00:00,43.04999923706055,42.25,-1.8583025580447623,2,原始策略
1102.TW,2020-12-25 00:00:00,2021-01-14 00:00:00,42.70000076293945,42.54999923706055,-0.35129162341630876,20,原始策略
1102.TW,2021-02-22 00:00:00,2021-05-04 00:00:00,42.75,48.54999923706055,13.567249677334612,71,原始策略
1102.TW,2021-05-05 00:00:00,2021-05-12 00:00:00,49.29999923706055,48.54999923706055,-1.5212981979849576,7,原始策略
1102.TW,2021-05-14 00:00:00,2021-05-17 00:00:00,49.0,48.45000076293945,-1.1224474225725447,3,原始策略
1102.TW,2021-05-18 00:00:00,2021-08-05 00:00:00,49.95000076293945,46.349998474121094,-7.2072116793427385,79,原始策略
1102.TW,2021-09-01 00:00:00,2021-09-02 00:00:00,45.650001525878906,44.849998474121094,-1.7524710296105732,1,原始策略
1102.TW,2021-09-13 00:00:00,2021-09-17 00:00:00,45.900001525878906,45.0,-1.9607875728968678,4,原始策略
1102.TW,2021-09-22 00:00:00,2021-10-01 00:00:00,45.599998474121094,45.349998474121094,-0.5482456323806238,9,原始策略
1102.TW,2021-10-04 00:00:00,2021-10-05 00:00:00,45.45000076293945,45.29999923706055,-0.3300363550295461,1,原始策略
1102.TW,2021-10-06 00:00:00,2021-10-13 00:00:00,45.650001525878906,45.400001525878906,-0.5476451076530096,7,原始策略
1102.TW,2021-10-15 00:00:00,2021-10-19 00:00:00,45.5,45.150001525878906,-0.7692274156507555,4,原始策略
1102.TW,2021-11-12 00:00:00,2021-11-15 00:00:00,45.54999923706055,45.25,-0.6586152405826178,3,原始策略
1102.TW,2021-12-23 00:00:00,2022-01-03 00:00:00,44.29999923706055,44.0,-0.6771991923863808,11,原始策略
1102.TW,2022-01-07 00:00:00,2022-04-15 00:00:00,44.29999923706055,46.900001525878906,5.869079759810123,98,原始策略
1102.TW,2022-04-20 00:00:00,2022-04-25 00:00:00,47.349998474121094,46.900001525878906,-0.9503631736928801,5,原始策略
1102.TW,2022-04-26 00:00:00,2022-04-27 00:00:00,47.20000076293945,47.099998474121094,-0.21186925254645184,1,原始策略
1102.TW,2022-04-28 00:00:00,2022-05-09 00:00:00,48.0,46.29999923706055,-3.541668256123861,11,原始策略
1102.TW,2022-07-22 00:00:00,2022-07-26 00:00:00,44.849998474121094,44.650001525878906,-0.4459240915193961,4,原始策略
1102.TW,2022-09-07 00:00:00,2022-09-23 00:00:00,43.75,42.349998474121094,-3.2000034877232144,16,原始策略
1102.TW,2022-11-14 00:00:00,2023-03-10 00:00:00,40.599998474121094,42.849998474121094,5.541872129463689,116,原始策略
1102.TW,2023-03-15 00:00:00,2023-03-17 00:00:00,42.95000076293945,42.650001525878906,-0.6984848235891282,2,原始策略
1102.TW,2023-03-22 00:00:00,2023-07-20 00:00:00,42.900001525878906,40.5,-5.594408952249418,120,原始策略
1102.TW,2023-10-11 00:00:00,2023-10-18 00:00:00,40.349998474121094,39.04999923706055,-3.221807400796596,7,原始策略
1102.TW,2023-10-30 00:00:00,2023-10-31 00:00:00,40.099998474121094,40.0,-0.24937276290827964,1,原始策略
1102.TW,2023-11-03 00:00:00,2023-12-19 00:00:00,40.25,40.79999923706055,1.3664577318274456,46,原始策略
1102.TW,2023-12-28 00:00:00,2024-01-02 00:00:00,41.25,41.150001525878906,-0.24242054332386365,5,原始策略
1102.TW,2024-01-08 00:00:00,2024-01-09 00:00:00,41.29999923706055,41.0,-0.7263904179236464,1,原始策略
1102.TW,2024-02-22 00:00:00,2024-02-23 00:00:00,40.400001525878906,40.20000076293945,-0.495051374716754,1,原始策略
1102.TW,2024-02-29 00:00:00,2024-03-01 00:00:00,40.45000076293945,40.150001525878906,-0.7416544657655683,1,原始策略
1102.TW,2024-03-07 00:00:00,2024-05-29 00:00:00,40.349998474121094,42.79999923706055,6.071873248051762,83,原始策略
1102.TW,2024-06-19 00:00:00,2024-07-18 00:00:00,43.150001525878906,41.75,-3.2444993658673806,29,原始策略
1102.TW,2024-08-09 00:00:00,2024-11-18 00:00:00,43.29999923706055,45.25,4.503466044568527,101,原始策略
1102.TW,2025-01-17 00:00:00,2025-01-21 00:00:00,41.400001525878906,41.099998474121094,-0.7246450258468766,4,原始策略
1102.TW,2025-02-13 00:00:00,2025-02-19 00:00:00,41.349998474121094,41.099998474121094,-0.604594943713148,6,原始策略
1102.TW,2025-02-20 00:00:00,2025-04-07 00:00:00,41.54999923706055,42.54999923706055,2.406738913025176,46,原始策略
1102.TW,2025-04-10 00:00:00,2025-04-16 00:00:00,45.150001525878906,44.04999923706055,-2.436328353583475,6,原始策略
1102.TW,2025-04-21 00:00:00,2025-04-22 00:00:00,44.849998474121094,44.25,-1.3377892854718803,1,原始策略
1102.TW,2025-04-29 00:00:00,2025-05-15 00:00:00,44.900001525878906,44.25,-1.4476648191298311,16,原始策略
1102.TW,2025-05-20 00:00:00,2025-05-22 00:00:00,45.099998474121094,43.349998474121094,-3.880266206669986,2,原始策略
1102.TW,2025-09-30 00:00:00,2025-10-01 00:00:00,38.150001525878906,37.349998474121094,-2.096993498716202,1,原始策略
1102.TW,2025-10-23 00:00:00,2025-10-27 00:00:00,37.650001525878906,37.0,-1.7264316056723787,4,原始策略
1102.TW,2025-11-17 00:00:00,2025-11-18 00:00:00,37.650001525878906,37.150001525878906,-1.328021194517941,1,原始策略
1102.TW,2025-11-19 00:00:00,2025-11-21 00:00:00,37.54999923706055,37.400001525878906,-0.3994612895586908,2,原始策略
1102.TW,2025-11-24 00:00:00,2025-12-16 00:00:00,38.349998474121094,36.70000076293945,-4.3024713867852515,22,原始策略
1102.TW,2026-01-02 00:00:00,2026-01-06 00:00:00,37.70000076293945,37.04999923706055,-1.7241419435669685,4,原始策略
1102.TW,2026-01-12 00:00:00,2026-01-14 00:00:00,37.5,36.849998474121094,-1.73333740234375,2,原始策略
0050.TW,2010-01-15 00:00:00,2010-01-22 00:00:00,57.79999923706055,54.400001525878906,-5.882349058928032,7,原始策略
0050.TW,2010-03-17 00:00:00,2010-03-22 00:00:00,54.150001525878906,53.70000076293945,-0.8310263162677708,5,原始策略
0050.TW,2010-03-26 00:00:00,2010-04-19 00:00:00,54.0,53.650001525878906,-0.6481453224464699,24,原始策略
0050.TW,2010-04-21 00:00:00,2010-05-05 00:00:00,54.54999923706055,53.0,-2.8414285219778663,14,原始策略
0050.TW,2010-06-15 00:00:00,2010-06-25 00:00:00,50.70000076293945,50.599998474121094,-0.1972431702436162,10,原始策略
0050.TW,2010-06-28 00:00:00,2010-06-29 00:00:00,50.79999923706055,50.5,-0.5905496881222115,1,原始策略
0050.TW,2010-07-06 00:00:00,2010-08-26 00:00:00,51.400001525878906,53.599998474121094,4.280149577689276,51,原始策略
0050.TW,2010-08-27 00:00:00,2010-08-31 00:00:00,53.849998474121094,53.29999923706055,-1.021354229610354,4,原始策略
0050.TW,2010-09-02 00:00:00,2010-10-12 00:00:00,54.0,56.20000076293945,4.074075486924913,40,原始策略
0050.TW,2010-10-13 00:00:00,2010-10-18 00:00:00,56.54999923706055,56.20000076293945,-0.6189186186437985,5,原始策略
0050.TW,2010-10-20 00:00:00,2010-10-25 00:00:00,56.70000076293945,56.099998474121094,-1.0582050806788277,5,原始策略
0050.TW,2010-10-28 00:00:00,2010-10-29 00:00:00,56.5,56.0,-0.8849557522123894,1,原始策略
0050.TW,2010-11-01 00:00:00,2010-11-12 00:00:00,56.79999923706055,56.349998474121094,-0.7922548749716164,11,原始策略
0050.TW,2010-11-16 00:00:00,2011-01-06 00:00:00,56.75,60.20000076293945,6.079296498571724,51,原始策略
0050.TW,2011-01-11 00:00:00,2011-02-11 00:00:00,60.849998474121094,58.900001525878906,-3.2045965441913724,31,原始策略
0050.TW,2011-04-06 00:00:00,2011-04-15 00:00:00,61.150001525878906,59.650001525878906,-2.452984403222287,9,原始策略
0050.TW,2011-04-20 00:00:00,2011-06-13 00:00:00,60.29999923706055,59.75,-0.9121048822874874,54,原始策略
0050.TW,2011-06-14 00:00:00,2011-06-16 00:00:00,60.75,59.400001525878906,-2.222219710487397,2,原始策略
0050.TW,2011-07-04 00:00:00,2011-07-05 00:00:00,60.04999923706055,59.95000076293945,-0.16652535452386574,1,原始策略
0050.TW,2011-07-06 00:00:00,2011-07-11 00:00:00,60.599998474121094,59.650001525878906,-1.5676517692453054,5,原始策略
0050.TW,2011-07-20 00:00:00,2011-07-29 00:00:00,60.45000076293945,59.900001525878906,-0.9098415717436007,9,原始策略
0050.TW,2011-08-01 00:00:00,2011-08-02 00:00:00,60.349998474121094,59.54999923706055,-1.325599432125251,1,原始策略
0050.TW,2011-12-21 00:00:00,2011-12-22 00:00:00,49.279998779296875,49.15999984741211,-0.24350433209665304,1,原始策略
0050.TW,2011-12-23 00:00:00,2012-01-02 00:00:00,50.0,49.060001373291016,-1.8799972534179688,10,原始策略
0050.TW,2012-01-03 00:00:00,2012-04-05 00:00:00,49.70000076293945,53.650001525878906,7.947687529785531,93,原始策略
0050.TW,2012-04-13 00:00:00,2012-04-17 00:00:00,53.95000076293945,52.900001525878906,-1.9462450828765065,4,原始策略
0050.TW,2012-07-02 00:00:00,2012-07-10 00:00:00,50.599998474121094,50.400001525878906,-0.3952508977731968,8,原始策略
0050.TW,2012-07-11 00:00:00,2012-07-12 00:00:00,50.54999923706055,49.650001525878906,-1.78041092930781,1,原始策略
0050.TW,2012-07-31 00:00:00,2012-10-11 00:00:00,51.099998474121094,53.29999923706055,4.3052853789293435,72,原始策略
0050.TW,2012-11-26 00:00:00,2012-12-21 00:00:00,52.20000076293945,52.79999923706055,1.1494223474170444,25,原始策略
0050.TW,2012-12-25 00:00:00,2013-03-04 00:00:00,53.599998474121094,54.75,2.145525295927284,69,原始策略
0050.TW,2013-03-05 00:00:00,2013-03-18 00:00:00,55.20000076293945,54.5,-1.2681173066385614,13,原始策略
0050.TW,2013-03-29 00:00:00,2013-04-08 00:00:00,55.099998474121094,53.849998474121094,-2.2686026036590357,10,原始策略
0050.TW,2013-04-19 00:00:00,2013-05-24 00:00:00,55.45000076293945,56.849998474121094,2.5247929520631183,35,原始策略
0050.TW,2013-05-27 00:00:00,2013-05-30 00:00:00,57.349998474121094,56.95000076293945,-0.6974676928058466,3,原始策略
0050.TW,2013-07-01 00:00:00,2013-07-03 00:00:00,55.599998474121094,54.849998474121094,-1.3489209003289557,2,原始策略
0050.TW,2013-07-05 00:00:00,2013-07-08 00:00:00,56.04999923706055,55.0,-1.8733260505849965,3,原始策略
0050.TW,2013-07-09 00:00:00,2013-08-07 00:00:00,55.650001525878906,55.099998474121094,-0.9883253129868195,29,原始策略
0050.TW,2013-08-13 00:00:00,2013-08-14 00:00:00,55.54999923706055,55.400001525878906,-0.2700228861237655,1,原始策略
0050.TW,2013-08-29 00:00:00,2013-10-25 00:00:00,55.5,57.099998474121094,2.88288013355152,57,原始策略
0050.TW,2013-10-28 00:00:00,2013-11-04 00:00:00,57.5,57.349998474121094,-0.260872218919837,7,原始策略
0050.TW,2013-11-28 00:00:00,2013-12-16 00:00:00,57.349998474121094,56.900001525878906,-0.7846503229555385,18,原始策略
0050.TW,2013-12-17 00:00:00,2013-12-18 00:00:00,57.20000076293945,57.0,-0.3496516787968925,1,原始策略
0050.TW,2013-12-19 00:00:00,2014-01-02 00:00:00,57.349998474121094,14.637499809265137,-74.47689590459146,14,原始策略
0050.TW,2014-02-14 00:00:00,2014-02-20 00:00:00,14.487500190734863,14.412500381469727,-0.5176863384140009,6,原始策略
0050.TW,2014-02-21 00:00:00,2014-03-04 00:00:00,14.550000190734863,14.425000190734863,-0.8591065179476588,11,原始策略
0050.TW,2014-03-05 00:00:00,2014-07-31 00:00:00,14.574999809265137,16.6875,14.493998067787107,148,原始策略
0050.TW,2014-08-19 00:00:00,2014-09-12 00:00:00,16.9375,16.9375,0.0,24,原始策略
0050.TW,2014-09-19 00:00:00,2014-09-22 00:00:00,17.0,16.737499237060547,-1.5441221349379597,3,原始策略
0050.TW,2014-11-10 00:00:00,2014-11-11 00:00:00,16.537500381469727,16.487499237060547,-0.3023500725974645,1,原始策略
0050.TW,2014-11-20 00:00:00,2014-12-02 00:00:00,16.649999618530273,16.450000762939453,-1.2011943553934723,12,原始策略
0050.TW,2014-12-03 00:00:00,2014-12-10 00:00:00,16.712499618530273,16.325000762939453,-2.318616989891651,7,原始策略
0050.TW,2014-12-22 00:00:00,2014-12-23 00:00:00,16.5,16.450000762939453,-0.30302567915482953,1,原始策略
0050.TW,2014-12-24 00:00:00,2015-01-06 00:00:00,16.575000762939453,16.225000381469727,-2.111616080599544,13,原始策略
0050.TW,2015-01-08 00:00:00,2015-01-12 00:00:00,16.625,16.4375,-1.1278195488721803,4,原始策略
0050.TW,2015-01-13 00:00:00,2015-01-14 00:00:00,16.487499237060547,16.399999618530273,-0.5307027904728698,1,原始策略
0050.TW,2015-01-19 00:00:00,2015-03-27 00:00:00,16.5625,17.1875,3.7735849056603774,67,原始策略
0050.TW,2015-03-30 00:00:00,2015-04-01 00:00:00,17.200000762939453,17.162500381469727,-0.21802546399025743,2,原始策略
0050.TW,2015-04-02 00:00:00,2015-04-15 00:00:00,17.375,17.162500381469727,-1.2230193872245954,13,原始策略
0050.TW,2015-04-16 00:00:00,2015-05-14 00:00:00,17.424999237060547,17.524999618530273,0.5738903061587497,28,原始策略
0050.TW,2015-05-18 00:00:00,2015-06-03 00:00:00,17.5625,17.487499237060547,-0.42705060748443063,16,原始策略
0050.TW,2015-06-25 00:00:00,2015-06-29 00:00:00,17.612499237060547,17.200000762939453,-2.342078024072284,4,原始策略
0050.TW,2015-08-28 00:00:00,2015-09-04 00:00:00,15.449999809265137,15.337499618530273,-0.7281565833249951,7,原始策略
0050.TW,2015-09-08 00:00:00,2015-10-28 00:00:00,15.362500190734863,15.9375,3.7428791025299355,50,原始策略
0050.TW,2015-11-03 00:00:00,2015-11-06 00:00:00,16.075000762939453,16.024999618530273,-0.3110490950921519,3,原始策略
0050.TW,2016-02-01 00:00:00,2016-02-03 00:00:00,14.887499809265137,14.737500190734863,-1.0075541256223706,2,原始策略
0050.TW,2016-02-16 00:00:00,2016-04-06 00:00:00,15.0625,15.600000381469727,3.568467262869554,50,原始策略
0050.TW,2016-04-08 00:00:00,2016-04-28 00:00:00,15.6875,15.600000381469727,-0.557766492623257,20,原始策略
0050.TW,2016-05-23 00:00:00,2016-05-24 00:00:00,15.5,15.337499618530273,-1.0483895578692037,1,原始策略
0050.TW,2016-05-25 00:00:00,2016-06-24 00:00:00,15.5,15.774999618530273,1.7741910872920867,30,原始策略
0050.TW,2016-06-27 00:00:00,2016-09-12 00:00:00,15.9375,17.212499618530273,7.999997606464461,77,原始策略
0050.TW,2016-09-19 00:00:00,2016-11-04 00:00:00,17.75,17.75,0.0,46,原始策略
0050.TW,2016-11-07 00:00:00,2016-11-09 00:00:00,18.0,17.5,-2.7777777777777777,2,原始策略
0050.TW,2016-11-10 00:00:00,2016-11-11 00:00:00,18.0,17.512500762939453,-2.708329094780816,1,原始策略
0050.TW,2016-11-22 00:00:00,2016-12-05 00:00:00,17.862499237060547,17.774999618530273,-0.489850929419395,13,原始策略
0050.TW,2016-12-06 00:00:00,2016-12-22 00:00:00,18.0,17.700000762939453,-1.6666624281141493,16,原始策略
0050.TW,2016-12-28 00:00:00,2017-04-19 00:00:00,17.899999618530273,18.200000762939453,1.6759840826958188,112,原始策略
0050.TW,2017-04-21 00:00:00,2017-08-14 00:00:00,18.375,20.1875,9.863945578231291,115,原始策略
0050.TW,2017-08-15 00:00:00,2017-09-25 00:00:00,20.325000762939453,20.237499237060547,-0.4305117962822234,41,原始策略
0050.TW,2017-10-02 00:00:00,2017-11-15 00:00:00,20.375,20.825000762939453,2.208592701543328,44,原始策略
0050.TW,2017-11-16 00:00:00,2017-11-30 00:00:00,20.899999618530273,20.5625,-1.6148307401452815,14,原始策略
0050.TW,2018-01-02 00:00:00,2018-01-29 00:00:00,20.649999618530273,21.387500762939453,3.571434179337142,27,原始策略
0050.TW,2018-03-12 00:00:00,2018-03-16 00:00:00,21.037500381469727,20.975000381469727,-0.29708852699558985,4,原始策略
0050.TW,2018-05-14 00:00:00,2018-05-15 00:00:00,20.625,20.412500381469727,-1.030301180752841,1,原始策略
0050.TW,2018-05-16 00:00:00,2018-05-17 00:00:00,20.4375,20.299999237060547,-0.6727866076548166,1,原始策略
0050.TW,2018-05-21 00:00:00,2018-05-23 00:00:00,20.512500762939453,20.337499618530273,-0.8531438776366043,2,原始策略
0050.TW,2018-05-25 00:00:00,2018-05-30 00:00:00,20.462499618530273,20.100000381469727,-1.7715295971577079,5,原始策略
0050.TW,2018-06-04 00:00:00,2018-06-19 00:00:00,20.649999618530273,20.149999618530273,-2.42130755078235,15,原始策略
0050.TW,2018-07-09 00:00:00,2018-08-15 00:00:00,20.5625,20.9375,1.82370820668693,37,原始策略
0050.TW,2018-08-20 00:00:00,2018-09-11 00:00:00,20.987499237060547,21.412500381469727,2.0250204162423318,22,原始策略
0050.TW,2018-09-14 00:00:00,2018-09-18 00:00:00,21.625,21.350000381469727,-1.2716745365561777,4,原始策略
0050.TW,2018-09-19 00:00:00,2018-10-04 00:00:00,21.537500381469727,21.225000381469727,-1.4509576063379501,15,原始策略
0050.TW,2018-12-03 00:00:00,2018-12-04 00:00:00,19.700000762939453,19.5625,-0.6979733889052729,1,原始策略
0050.TW,2019-01-18 00:00:00,2019-01-22 00:00:00,18.987499237060547,18.512500762939453,-2.501637883908235,4,原始策略
0050.TW,2019-02-20 00:00:00,2019-05-13 00:00:00,19.087499618530273,20.037500381469727,4.9770833368724,82,原始策略
0050.TW,2019-06-10 00:00:00,2019-06-14 00:00:00,19.762500762939453,19.725000381469727,-0.18975524362812873,4,原始策略
