,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,ms_bullish,ms_bearish,ms_neutral,entry_signal,exit_signal,position_size,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2024-09-30,488.07000732421875,45.98749923706055,473.2469985961914,43.91062510808309,,True,True,False,False,False,True,False,1.0,328221.08408027573,0.0,164086.09211347153,164134.99196680423,218610.5972108114,154840.06079368564,373450.65800449706,333465.4593212787,-0.015726891929608296
2024-10-01,481.2699890136719,45.900001525878906,474.2199981689453,43.95302095413208,,True,True,False,False,False,True,False,1.0,325622.67033987737,0.0,161799.96837275068,163822.7019671267,215564.81270939743,154545.45571309983,370110.26842249726,333465.4593212787,-0.023519044513228386
2024-10-04,487.32000732421875,45.900001525878906,478.2459991455078,43.9959376335144,,True,True,False,False,False,True,False,1.0,327656.648758742,0.0,163833.94679161537,163822.7019671267,218274.66600125606,154545.45571309983,372820.1217143559,333465.4593212787,-0.01741952697097819
2024-10-07,482.1000061035156,47.037498474121094,479.6279998779297,44.04937512079875,,True,True,False,False,False,True,False,1.0,329961.58220987604,0.0,162079.0149411037,167882.5672687723,215936.58423598786,158375.41166940267,374311.99590539053,333465.4593212787,-0.010507466406068781
2024-10-08,489.29998779296875,46.8125,481.15999908447264,44.101770941416426,,True,True,False,False,False,True,False,1.0,331579.12415592454,0.0,164499.6038750312,167079.5202808933,219161.51564627356,157617.84106892697,376779.3567152005,333465.4593212787,-0.005656763279751667
2024-10-09,493.1499938964844,47.25,482.3864990234375,44.16218760808309,,True,True,False,False,False,True,False,1.0,334434.96303716337,0.0,165793.95191252336,168641.01112463998,220885.96525580616,159090.90500415058,379976.87025995675,334434.96303716337,0.0
2024-10-11,493.3599853515625,48.037498474121094,484.2559982299805,44.238229274749756,,True,True,False,False,False,True,False,1.0,337316.2389272298,0.0,165864.54972989365,171451.68919733612,220980.0221671404,161742.4149499138,382722.43711705424,337316.2389272298,0.0
2024-10-14,497.5,48.07500076293945,485.46899871826173,44.31093762715658,,True,True,False,False,False,True,False,1.0,338841.936269982,0.0,167256.396831253,171585.53943872906,222834.3690050423,161868.68527939188,384703.0542844342,338841.936269982,0.0
2024-10-15,490.8500061035156,49.099998474121094,486.3369995117188,44.38895845413208,,True,True,False,False,False,True,False,1.0,340264.59160919406,0.0,165020.71036275892,175243.88124643516,219855.78168080014,165319.85593545687,385175.637616257,340264.59160919406,0.0
2024-10-16,490.9100036621094,48.25,487.3104995727539,44.47666680018107,,True,True,False,False,False,True,False,1.0,337251.01422092563,0.0,165040.88116772185,172210.13305320378,219882.6550840385,162457.90828466168,382340.5633687002,340264.59160919406,-0.008856570629393112
2024-10-17,491.25,48.32500076293945,487.70500030517576,44.56593764623006,,True,True,False,False,False,True,False,1.0,337633.005736655,0.0,165155.185815785,172477.81992087,220034.94225874782,162710.43609951966,382745.3783582675,340264.59160919406,-0.007733939814582752
2024-10-18,494.4700012207031,49.525001525878906,488.30650024414064,44.66218767166138,,True,True,False,False,False,True,False,1.0,342998.49909951736,0.0,166237.73014134687,176760.7689581705,221477.2074652018,166750.84260495266,388228.0500701545,342998.49909951736,0.0
2024-10-21,495.4200134277344,49.51250076293945,488.9255004882813,44.74906266530355,,True,True,False,False,False,True,False,1.0,343273.2705306653,0.0,166557.11831962576,176716.15221103953,221902.72579826892,166708.75249512662,388611.47829339554,343273.2705306653,0.0
2024-10-22,495.9599914550781,49.32500076293945,489.45500030517576,44.84031267166138,,True,True,False,False,False,True,False,1.0,342785.59741372603,0.0,166738.65556429225,176046.94184943382,222144.5864274141,166077.4393800308,388222.0258074449,343273.2705306653,-0.0014206556665054815
2024-10-23,488.3599853515625,49.0,489.58199920654295,44.92364600499471,,False,True,False,False,False,False,False,0.0,339070.5554171459,339070.5554171459,0.0,0.0,218740.4807701048,164983.16074504502,383723.64151514985,343273.2705306653,-0.012243059609687737
2024-10-24,492.32000732421875,48.70000076293945,489.72449951171876,44.99864600499471,,True,True,False,False,False,True,False,1.0,339070.5554171459,0.0,169535.27770857295,169535.27770857295,220514.20739829165,163973.06232971133,384487.26972800295,343273.2705306653,-0.012243059609687737
2024-10-25,495.32000732421875,49.099998474121094,490.1529998779297,45.07812515894572,,True,True,False,False,False,True,False,1.0,341496.1140641938,0.0,170568.3574647462,170927.7565994476,221857.932236513,165319.85593545687,387177.7881719699,343273.2705306653,-0.005177089564020511
2024-10-28,495.3999938964844,49.01250076293945,490.51949920654295,45.16125017801921,,True,True,False,False,False,True,False,1.0,341219.05970124074,0.0,170595.90163427065,170623.15806697012,221893.7588844722,165025.25085487106,386919.00973934325,343273.2705306653,-0.005984185212699364
2024-10-29,500.1600036621094,47.875,491.46399993896483,45.233229351043704,,True,True,False,False,False,True,False,1.0,338898.3291167352,0.0,172235.0582102887,166663.2709064465,224025.80666855437,161195.28205447004,385221.0887230244,343273.2705306653,-0.012744777381492252
2024-10-30,496.3800048828125,47.95000076293945,492.1854995727539,45.301146030426025,,True,True,False,False,False,True,False,1.0,337857.74298629136,0.0,170933.37813787162,166924.36484841973,222332.7139191585,161447.809869328,383780.5237884865,343273.2705306653,-0.015776141078511843
2024-11-01,487.42999267578125,47.625,492.30399932861326,45.3644793510437,,False,True,False,False,False,False,False,0.0,333644.3192814046,333644.3192814046,-2.7707187238990016e-11,0.0,218323.9293508344,160353.53123434226,378677.46058517665,343273.2705306653,-0.028050396217495513
2024-11-04,486.010009765625,48.23749923706055,492.49949951171874,45.4316668510437,,False,True,False,False,False,False,False,0.0,333644.3192814046,333644.3192814046,-2.7626470555652816e-11,0.0,217687.9072487588,162415.81817483567,380103.7254235945,343273.2705306653,-0.028050396217495513
2024-11-05,492.2099914550781,48.412498474121094,492.6449996948242,45.50072933832804,,False,True,False,False,False,False,False,0.0,333644.3192814046,333644.3192814046,-2.797889871175574e-11,0.0,220464.9303796374,163005.04118010547,383469.9715597429,343273.2705306653,-0.028050396217495513
2024-11-06,505.5799865722656,48.79999923706055,493.2664993286133,45.570625178019206,,True,True,False,False,False,True,False,1.0,333644.3192814046,0.0,166822.15964070227,166822.1596407023,226453.46188825843,164309.75752012318,390763.2194083816,343273.2705306653,-0.028050396217495513
2024-11-07,513.5399780273438,49.36249923706055,494.3139984130859,45.64177099863688,,True,True,False,False,False,True,False,1.0,338193.71250466735,0.0,169448.65396509314,168745.05853957424,230018.80796499786,166203.6968654107,396222.50483040855,343273.2705306653,-0.014797417865205383
2024-11-08,514.1400146484375,49.75,495.3529998779297,45.71385434468587,,True,True,False,False,False,True,False,1.0,339716.36805387307,0.0,169646.64322031074,170069.72483356236,230287.56933553322,167508.41320542837,397795.9825409616,343273.2705306653,-0.01036172280845991
2024-11-11,513.8400268554688,49.775001525878906,496.1700012207031,45.78145853678385,,True,True,False,False,False,True,False,1.0,339702.85088538425,0.0,169547.65866234162,170155.19222304266,230153.20231934145,167592.59342508044,397745.7957444219,343273.2705306653,-0.010401100090786387
2024-11-12,512.9099731445312,48.5,497.2729995727539,45.83677104314168,,True,True,False,False,False,True,False,1.0,335037.39249312074,0.0,169240.77632371828,165796.6161694025,229736.62356191923,163299.65910478946,393036.2826667087,343273.2705306653,-0.023992191482933484
2024-11-13,512.25,48.1875,498.3399993896484,45.88989604314168,,True,True,False,False,False,True,False,1.0,333751.3492995487,0.0,169023.0102961862,164728.33900336252,229441.01612629733,162247.47057962973,391688.48670592706,343273.2705306653,-0.027738603755534653
2024-11-14,508.69000244140625,47.75,499.2119995117188,45.93947938283284,,True,True,False,False,False,True,False,1.0,331081.097520874,0.0,167848.3465499674,163232.75097090658,227846.46374513407,160774.40664440615,388620.8703895402,343273.2705306653,-0.035517396944257984
2024-11-15,496.57000732421875,48.087501525878906,499.3169998168945,45.992291895548504,,False,True,False,False,False,False,False,0.0,328235.7048202066,328235.7048202066,0.0,-2.1867663929642234e-11,222417.8175857719,161910.77538921792,384328.5929749898,343273.2705306653,-0.04380639857921981
2024-11-18,500.0199890136719,47.412498474121094,499.54699859619143,46.03322938283284,,True,True,False,False,False,True,False,1.0,328235.7048202066,0.0,164117.8524101033,164117.85241010328,223963.09294828094,159638.03789959435,383601.13084787526,343273.2705306653,-0.04380639857921981
2024-11-19,503.4599914550781,48.0625,499.92199859619143,46.07687520980835,,True,True,False,False,False,True,False,1.0,331614.76458297495,0.0,165246.93889739108,166367.82568558387,225503.8985229675,161826.59516956584,387330.49369253335,343273.2705306653,-0.03396275489107406
2024-11-20,503.1700134277344,47.86249923706055,500.6625,46.12031269073486,,True,True,False,False,False,True,False,1.0,330827.2867606776,0.0,165151.76156020572,165675.5252004719,225374.0149636741,161153.191944644,386527.2069083181,343273.2705306653,-0.03625678093359117
2024-11-21,504.9800109863281,47.337501525878906,501.29550018310545,46.15447937647502,,True,True,False,False,False,True,False,1.0,329604.09491649724,0.0,165745.84363434417,163858.25128215307,226184.7278558749,159385.52292883457,385570.25078470947,343273.2705306653,-0.039820098992959484
2024-11-22,505.7900085449219,48.26250076293945,501.8190002441406,46.19583355585734,,True,True,False,False,False,True,False,1.0,333071.82929604966,0.0,166011.70312535384,167060.12617069585,226547.5324686686,162499.99839448772,389047.5308631563,343273.2705306653,-0.02971813453125916
2024-11-25,506.5899963378906,48.087501525878906,502.3785003662109,46.24062522252401,,True,True,False,False,False,True,False,1.0,332728.6453831565,0.0,166274.27718523354,166454.36819792291,226905.85362456393,161910.77538921792,388816.62901378184,343273.2705306653,-0.030717874220756825
2024-11-26,509.30999755859375,47.462501525878906,502.8360000610352,46.28635441462199,,True,True,False,False,False,True,False,1.0,331457.98044678767,0.0,167167.04301200624,164290.9374347814,228124.16469131433,159806.39833889846,387930.56303021277,343273.2705306653,-0.034419487615835624
2024-11-27,505.29998779296875,46.775001525878906,503.281999206543,46.33031276067098,,True,True,False,False,False,True,False,1.0,327762.0308436868,0.0,165850.86724836106,161911.1635953257,226328.04811678748,157491.58358354706,383819.63170033455,343273.2705306653,-0.04518627291603488
2024-11-29,509.739990234375,46.8125,504.5764984130859,46.408750247955325,,True,True,False,False,False,True,False,1.0,329349.1404780784,0.0,167308.1763187776,162040.9641593008,228316.76197088117,157617.84106892697,385934.6030398081,343273.2705306653,-0.040562814666756965
2024-12-02,515.2899780273438,47.92499923706055,505.96949768066406,46.457187747955324,,True,True,False,False,False,True,False,1.0,335021.6759253052,0.0,169129.80764851914,165891.86827678603,230802.64745396032,161363.62964967595,392166.2771036363,343273.2705306653,-0.024037975903582597
2024-12-03,516.8699951171875,48.57500076293945,507.5124969482422,46.49906276067098,,True,True,False,False,False,True,False,1.0,337790.2464914019,0.0,169648.40493913533,168141.84155226662,231510.35019010608,163552.18691964744,395062.5371097535,343273.2705306653,-0.015972767209014492
2024-12-04,523.260009765625,48.86249923706055,509.0649978637695,46.546146074930824,,True,True,False,False,False,True,False,1.0,340882.7664747747,0.0,171745.75205327637,169137.01442149834,234372.49065667402,164520.19522515513,398892.6858818291,343273.2705306653,-0.006963851430072401
2024-12-05,521.8099975585938,49.125,509.8764984130859,46.594479401906334,,True,True,False,False,False,True,False,1.0,341315.48328404076,0.0,171269.82530111627,170045.6579829245,233723.01818390333,165404.03615510892,399127.05433901225,343273.2705306653,-0.005703290686157979
2024-12-06,526.47998046875,48.9375,510.52349853515625,46.63479191462199,,True,True,False,False,False,True,False,1.0,342199.24790903716,0.0,172802.61915505512,169396.62875398202,235814.7421940521,164772.72304001308,400587.4652340652,343273.2705306653,-0.0031287685754495275
2024-12-09,522.3800048828125,49.0,510.935498046875,46.67031275431315,,True,True,False,False,False,True,False,1.0,341069.88640776987,0.0,171456.91457747368,169612.97183029618,233978.32918374363,164983.16074504502,398961.4899287886,343273.2705306653,-0.0064187465557374165
2024-12-10,520.5999755859375,48.650001525878906,511.27349548339845,46.70072943369548,,True,True,False,False,False,True,False,1.0,339274.12464835873,0.0,170872.66876360844,168401.4558847503,233181.03932408607,163804.71473450543,396985.7540585915,343273.2705306653,-0.011650035775067171
2024-12-11,529.9199829101562,48.224998474121094,512.1239959716797,46.727604420979816,,True,True,False,False,False,True,False,1.0,340862.0180445302,0.0,173931.7056423429,166930.3124021873,237355.54776873864,162373.72806500964,399729.2758337483,343273.2705306653,-0.007024294325065167
2024-12-12,526.5,48.787498474121094,512.8364959716797,46.75291690826416,,True,True,False,False,False,True,False,1.0,341686.5901063297,0.0,172809.19001731504,168877.40008901467,235823.70910784882,164267.66741029714,400091.37651814596,343273.2705306653,-0.004622207904165512
2024-12-13,530.530029296875,48.82500076293945,513.9284973144531,46.768229420979814,,True,True,False,False,False,True,False,1.0,343139.1505007433,0.0,174131.9366432201,169007.21385752322,237628.79259617237,164393.93773977523,402022.7303359476,343273.2705306653,-0.0003907092145993682
2024-12-16,538.1699829101562,49.025001525878906,516.00849609375,46.78145860036214,,True,True,False,False,False,True,False,1.0,346339.0562957907,0.0,176639.5419531555,169699.51434263523,241050.7910738474,165067.3409646971,406118.1320385445,346339.0562957907,0.0
2024-12-17,535.7999877929688,49.275001525878906,517.7974960327149,46.799166933695474,,True,True,False,False,False,True,False,1.0,346426.5426816814,0.0,175861.65603378956,170564.88664789184,239989.25063870466,165909.09178482488,405898.34242352954,346426.5426816814,0.0
2024-12-18,516.469970703125,49.275001525878906,518.4479949951171,46.8264586130778,,False,True,False,False,False,False,False,0.0,340081.994540529,340081.994540529,0.0,0.0,231331.17594308252,165909.09178482488,397240.2677279074,346426.5426816814,-0.01831426683428872
2024-12-19,514.1699829101562,48.599998474121094,518.9979934692383,46.8483336130778,,False,True,False,False,False,False,False,0.0,340081.994540529,340081.994540529,0.0,0.0,230300.9923680765,163636.3542952013,393937.3466632778,346426.5426816814,-0.01831426683428872
2024-12-20,518.6599731445312,48.150001525878906,519.6819915771484,46.863437779744466,,False,True,False,False,False,False,False,0.0,340081.994540529,340081.994540529,0.0,0.0,232312.09616851018,162121.21309424986,394433.30926276004,346426.5426816814,-0.01831426683428872
2024-12-23,522.8699951171875,49.3125,520.5359909057618,46.88833360671997,,True,True,False,False,False,True,False,1.0,340081.994540529,0.0,170040.9972702645,170040.9972702645,234197.7998665488,166035.34927020475,400233.1491367535,346426.5426816814,-0.01831426683428872
2024-12-24,529.9600219726562,49.45000076293945,521.7044921875,46.91197945276896,,True,True,False,False,False,True,False,1.0,342861.85579345736,0.0,172346.723834105,170515.13195935238,237373.4815963321,166498.31479009468,403871.7963864268,346426.5426816814,-0.010289878081020765
2024-12-26,529.5999755859375,49.5625,522.7189910888671,46.963437747955325,,True,True,False,False,False,True,False,1.0,343132.6897767233,0.0,172229.63421865006,170903.0555580732,237212.21383875015,166877.10009033253,404089.3139290827,346426.5426816814,-0.009508084685025786
2024-12-27,522.5599975585938,49.724998474121094,523.5819915771484,46.98697938919067,,False,True,False,False,False,False,False,0.0,341403.5720690338,341403.5720690338,0.0,2.2612311328940038e-11,234058.94939345866,167424.23298577633,401483.182379235,346426.5426816814,-0.014499381524766758
2024-12-30,515.6099853515625,49.45000076293945,523.8754913330079,46.998021062215166,,False,True,False,False,False,False,False,0.0,341403.5720690338,341403.5720690338,0.0,2.2487256848280346e-11,230945.98138394882,166498.31479009468,397444.2961740435,346426.5426816814,-0.014499381524766758
2024-12-31,511.2300109863281,48.9375,523.672492980957,47.00625022252401,,False,True,False,False,False,False,False,0.0,341403.5720690338,341403.5720690338,0.0,2.2254198484006338e-11,228984.1546021694,164772.72304001308,393756.8776421825,346426.5426816814,-0.014499381524766758
2025-01-02,510.2300109863281,48.51250076293945,523.3404937744141,46.99833354949951,,False,True,False,False,False,False,False,0.0,341403.5720690338,341403.5720690338,0.0,2.2060931206824286e-11,228536.24632276228,163341.7492146155,391877.9955373778,346426.5426816814,-0.014499381524766758
2025-01-03,518.5800170898438,49.0,523.106494140625,46.99489606221517,,False,True,False,False,False,False,False,0.0,341403.5720690338,341403.5720690338,0.0,2.2282620193436742e-11,232276.2831896269,164983.16074504502,397259.44393467193,346426.5426816814,-0.014499381524766758
2025-01-06,524.5399780273438,50.537498474121094,523.2429931640625,47.00281270345052,,True,True,False,False,False,True,False,1.0,341403.57206903386,0.0,170701.7860345169,170701.78603451693,234945.7990384762,170159.92315119162,405105.7221896678,346426.5426816814,-0.01449938152476659
2025-01-07,515.1799926757812,51.099998474121094,522.6779937744141,47.00625019073486,,False,True,False,False,False,False,False,0.0,340257.5092821405,340257.5092821405,0.0,0.0,230753.38410438198,172053.86249647912,402807.2466008611,346426.5426816814,-0.017807623376045325
2025-01-08,515.27001953125,50.337501525878906,522.3224945068359,47.01666685740153,,False,True,False,False,False,False,False,0.0,340257.5092821405,340257.5092821405,0.0,0.0,230793.7078783154,169486.53277036795,400280.2406486834,346426.5426816814,-0.017807623376045325
2025-01-10,507.19000244140625,49.75,521.6519958496094,47.02604185740153,,False,True,False,False,False,False,False,0.0,340257.5092821405,340257.5092821405,0.0,0.0,227174.60132602337,167508.41320542837,394683.01453145174,346426.5426816814,-0.017807623376045325
2025-01-13,505.55999755859375,48.599998474121094,520.4339965820312,47.02666683197022,,False,True,False,False,False,False,False,0.0,340257.5092821405,340257.5092821405,0.0,0.0,226444.50864353764,163636.3542952013,390080.86293873895,346426.5426816814,-0.017807623376045325
2025-01-14,505.0799865722656,48.900001525878906,519.3629959106445,47.03708349863688,,False,True,False,False,False,False,False,0.0,340257.5092821405,340257.5092821405,0.0,0.0,226229.5077485549,164646.4655546332,390875.9733031881,346426.5426816814,-0.017807623376045325
2025-01-15,516.7000122070312,48.525001525878906,518.6714950561524,47.05343767801921,,False,True,False,False,False,False,False,0.0,340257.5092821405,340257.5092821405,0.0,0.0,231434.21343728938,163383.83932444153,394818.0527617309,346426.5426816814,-0.017807623376045325
2025-01-16,513.0800170898438,49.51250076293945,517.4169967651367,47.089583524068196,,False,True,False,False,False,False,False,0.0,340257.5092821405,340257.5092821405,0.0,0.0,229812.78765288775,166708.75249512662,396521.5401480144,346426.5426816814,-0.017807623376045325
2025-01-17,521.739990234375,49.07500076293945,516.713996887207,47.11041685740153,,True,True,False,False,False,True,False,1.0,340257.5092821405,0.0,170128.75464107026,170128.75464107026,233691.66132376663,165235.688559903,398927.34988366964,346426.5426816814,-0.017807623376045325
2025-01-21,524.7999877929688,49.67499923706055,517.1304977416992,47.18833351135254,,True,True,False,False,False,True,False,1.0,343335.332193533,0.0,171126.55734661795,172208.77484691507,235062.25956522633,167255.88539057042,402318.1449557968,346426.5426816814,-0.008923134076908139
2025-01-22,531.510009765625,50.32500076293945,517.9974990844727,47.23145850499471,,True,True,False,False,False,True,False,1.0,347776.6995546811,0.0,173314.5584643958,174462.14109028527,238067.73396178277,169444.4426605419,407512.1766223247,347776.6995546811,0.0
2025-02-03,518.1099853515625,48.17499923706055,519.0900009155273,47.25614598592122,,False,True,False,False,False,False,False,0.0,335953.7952969528,335953.7952969528,0.0,2.1907453282010714e-11,232065.7520824666,162205.38046980373,394271.1325522703,347776.6995546811,-0.03399567674564504
2025-02-04,524.469970703125,48.462501525878906,519.3844985961914,47.27666683197022,,True,True,False,False,False,True,False,1.0,335953.7952969528,0.0,167976.8976484764,167976.89764847644,234914.44217833946,163173.4016194096,398087.843797749,347776.6995546811,-0.03399567674564504
2025-02-05,526.8499755859375,49.20000076293945,519.4999984741211,47.32270851135254,,True,True,False,False,False,True,False,1.0,339272.3233419515,0.0,168739.16404871875,170533.15929323275,235980.46607038056,165656.5639699669,401637.0300403475,347776.6995546811,-0.02445355374186723
2025-02-06,529.5999755859375,49.412498474121094,520.2209976196289,47.40375016530355,,True,True,False,False,False,True,False,1.0,340889.63432931993,0.0,169619.93224201305,171269.7020873069,237212.21383875015,166372.0444606166,403584.25829936675,347776.6995546811,-0.01980312434438493
2025-02-07,522.9199829101562,49.63750076293945,520.6034957885743,47.46843767166138,,True,True,False,False,False,True,False,1.0,339530.0558378617,0.0,167480.4685764614,172049.58726140036,234220.1898128888,167129.62790519051,401349.8177180793,347776.6995546811,-0.023712467590206482
2025-02-10,529.25,49.07500076293945,521.7064956665039,47.51458352406819,,True,True,False,False,False,True,False,1.0,339607.73645074794,0.0,169507.8422912773,170099.8941594706,237055.45687621838,165235.688559903,402291.1454361214,347776.6995546811,-0.023489104113050947
2025-02-11,527.989990234375,49.375,522.827995300293,47.5707293510437,,True,True,False,False,False,True,False,1.0,340244.0150274084,0.0,169104.28719134905,171139.7278360593,236491.08807006112,166245.7869752367,402736.8750452978,347776.6995546811,-0.021659543428062065
2025-02-12,528.2999877929688,49.29999923706055,523.9889953613281,47.61520849863688,,True,True,False,False,False,True,False,1.0,340083.3391171135,0.0,169203.57300575206,170879.76611136147,236629.93854315125,165993.25916037874,402623.19770352996,347776.6995546811,-0.0221215522702318
2025-02-13,535.9000244140625,49.087501525878906,524.9489959716797,47.65333350499471,,True,True,False,False,False,True,False,1.0,341780.93105894164,0.0,171637.70774165436,170143.2233172873,240034.05786953645,165277.77866972904,405311.83653926547,347776.6995546811,-0.01724028235191392
2025-02-14,538.1500244140625,48.5,526.2024963378906,47.68562517166138,,True,True,False,False,False,True,False,1.0,340465.2081631647,0.0,172358.3362634406,168106.87189972406,241041.85149820248,163299.65910478946,404341.5106029919,347776.6995546811,-0.021023522854977286
2025-02-18,539.3699951171875,49.412498474121094,527.0839965820312,47.757500139872235,,True,True,False,False,False,True,False,1.0,344018.7697660433,0.0,172749.0676787364,171269.7020873069,241588.28647676628,166372.0444606166,407960.3309373829,347776.6995546811,-0.010805582413800925
2025-02-19,539.52001953125,49.32500076293945,527.8199981689453,47.78645849227905,,True,True,False,False,False,True,False,1.0,343763.54182650364,0.0,172797.11739950872,170966.42442699493,241655.48365393808,166077.4393800308,407732.9230339689,347776.6995546811,-0.011539466943346637
2025-02-20,537.22998046875,49.13750076293945,528.1059967041016,47.81333351135254,,True,True,False,False,False,True,False,1.0,342380.1919194417,0.0,172063.66519308998,170316.52672635167,240629.75619767862,165446.12626493495,406075.8824626136,347776.6995546811,-0.01551716271432066
2025-02-21,526.0800170898438,49.48749923706055,527.7779968261718,47.842916838328044,76.0,False,True,True,False,False,True,False,1.0,340022.2260594449,0.0,168492.56224744016,171529.66381200473,235635.59528518032,166624.57227547458,402260.1675606549,347776.6995546811,-0.02229727726200631
2025-02-24,519.8699951171875,49.04999923706055,527.2899963378907,47.872916825612386,72.0,False,True,True,False,False,True,False,1.0,336516.8563337593,0.0,166503.6204899222,170013.23584383712,232854.07502832744,165151.50834025096,398005.5833685784,347776.6995546811,-0.03237664638067959
2025-02-25,513.3200073242188,48.412498474121094,527.2454956054687,47.89958346684774,60.0,False,True,True,False,False,True,False,1.0,332209.3757200361,0.0,164405.79470282662,167803.5810172095,229920.2812658412,163005.04118010547,392925.32244594663,347776.6995546811,-0.04476241178485657
2025-02-26,514.5599975585938,48.67499923706055,526.8829956054688,47.92822930018107,68.0,False,True,True,False,False,True,False,1.0,333516.37840298924,0.0,164802.93796043863,168713.4404425506,230475.68315820172,163888.8821100593,394364.565268261,347776.6995546811,-0.041004245453912826
2025-02-27,500.2699890136719,48.125,525.8549942016601,47.95166680018107,50.0,False,True,False,False,True,False,False,0.5,327033.21991041396,163516.60995520698,80113.07170598822,83403.5382492188,224075.0700181327,162037.0328745978,386112.1028927305,347776.6995546811,-0.05964597303622871
2025-03-03,497.04998779296875,47.01250076293945,523.8489959716796,47.96750014623006,35.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0689405090247295e-11,222632.80481167874,158291.2442938488,380924.0491055276,347776.6995546811,-0.0666725463054828
2025-03-04,495.54998779296875,46.70000076293945,522.72099609375,47.975416819254555,16.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0618350816671285e-11,221960.94239256807,157239.05576868908,379199.9981612571,347776.6995546811,-0.0666725463054828
2025-03-05,502.010009765625,47.3125,521.597998046875,47.993645985921226,30.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0757617019407917e-11,224854.43971927272,159301.34270918253,384155.78242845525,347776.6995546811,-0.0666725463054828
2025-03-06,488.20001220703125,47.025001525878906,519.6654998779297,48.00770848592122,22.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0692247434662683e-11,218668.82747418646,158333.33440367485,377002.1618778613,347776.6995546811,-0.0666725463054828
2025-03-07,491.7900085449219,46.587501525878906,517.7750015258789,48.01916681925456,12.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0592771451656269e-11,220276.8165569689,156860.27046845123,377137.08702542016,347776.6995546811,-0.0666725463054828
2025-03-10,472.7300109863281,46.3125,515.2655029296875,48.03000014623006,7.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0530243343964685e-11,211739.68584499529,155934.3394286714,367674.0252736667,347776.6995546811,-0.0666725463054828
2025-03-11,471.6000061035156,45.5,512.3830032348633,48.05239597956339,5.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0345502232667059e-11,211233.5473022131,153198.6492632561,364432.1965654692,347776.6995546811,-0.0666725463054828
2025-03-12,476.9200134277344,45.70000076293945,509.8295043945312,48.074270979563394,2.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0390977141228053e-11,213616.42262923717,153872.052488178,367488.4751174152,347776.6995546811,-0.0666725463054828
2025-03-13,468.3399963378906,45.275001525878906,506.83150482177734,48.08750015894572,11.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0294343502637027e-11,209773.36193724157,152441.07866278038,362214.440600022,347776.6995546811,-0.0666725463054828
2025-03-14,479.6600036621094,45.125,504.0195037841797,48.10510431925456,9.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0260237104375847e-11,214843.6869407084,151936.02303306444,366779.7099737729,347776.6995546811,-0.0666725463054828
2025-03-17,482.7699890136719,45.51250076293945,501.25050201416013,48.125312646230064,3.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0348344577082447e-11,216236.6751285081,153240.73937308215,369477.41450159025,347776.6995546811,-0.0666725463054828
2025-03-18,474.5400085449219,45.70000076293945,498.0090026855469,48.148125139872235,7.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0390977141228053e-11,212550.39873719608,153872.052488178,366422.45122537407,347776.6995546811,-0.0666725463054828
2025-03-19,480.8900146484375,45.13750076293945,495.07750244140624,48.15281263987223,2.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0263079448791235e-11,215394.61904524648,151978.11314289048,367372.73218813696,347776.6995546811,-0.0666725463054828
2025-03-20,479.260009765625,46.11249923706055,492.17900390625,48.16541681289673,11.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.048476843540369e-11,214664.52636276072,155260.93620374953,369925.46256651025,347776.6995546811,-0.0666725463054828
2025-03-21,480.8399963378906,45.73749923706055,489.91700286865233,48.1741668065389,9.0,False,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0399503307112479e-11,215372.2154298306,153998.30997355786,369370.5254033884,347776.6995546811,-0.0666725463054828
2025-03-24,490.6600036621094,45.6875,488.4565032958984,48.18437512715658,6.0,True,False,False,True,False,False,True,0.0,324589.5414496536,324589.5414496536,0.0,1.0388134796812665e-11,219770.67801418673,153829.96237835195,373600.6403925387,347776.6995546811,-0.0666725463054828
