,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,market_score_bullish,entry_signal,exit_signal,position,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2020-04-23,210.52000427246094,20.225000381469727,199.88099822998046,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,48235.72612382708,45347.53603905429,93583.26216288138,100000.0,0.0
2020-04-24,213.83999633789062,20.225000381469727,200.97799835205078,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,48996.42451234737,45347.53603905429,94343.96055140166,100000.0,0.0
2020-04-27,215.55999755859375,20.637500762939453,202.4909980773926,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,49390.52248940758,46272.42481838705,95662.94730779463,100000.0,0.0
2020-04-28,211.5,20.637500762939453,203.46399841308593,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,48460.269181763346,46272.42481838705,94732.6940001504,100000.0,0.0
2020-04-29,219.0,20.924999237060547,204.8939987182617,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,50178.71844352801,46917.04025326854,97095.75869679655,100000.0,0.0
2020-04-30,218.91000366210938,21.375,206.7239990234375,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,50158.09789147338,47926.01060828002,98084.1084997534,100000.0,0.0
2020-05-04,215.22000122070312,20.75,209.6529998779297,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,49312.62029529414,46524.665268856625,95837.28556415076,100000.0,0.0
2020-05-05,217.66000366210938,20.850000381469727,210.7120002746582,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,49871.689681179276,46748.88137847769,96620.57105965697,100000.0,0.0
2020-05-06,219.0,20.875,211.84200057983398,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,50178.71844352801,46804.9343367413,96983.6527802693,100000.0,0.0
2020-05-07,221.82000732421875,20.962499618530273,212.90450057983398,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,50824.85704412463,47001.12182894726,97825.97887307189,100000.0,0.0
2020-05-08,224.86000061035156,21.087499618530273,214.104500579834,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,51521.40027323455,47281.39089683194,98802.79117006648,100000.0,0.0
2020-05-11,226.8699951171875,21.262500762939453,215.2965003967285,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,51981.94341675765,47673.77015781044,99655.71357456809,100000.0,0.0
2020-05-12,222.1199951171875,21.012500762939453,215.80950012207032,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,50893.59221764003,47113.232022041084,98006.82423968111,100000.0,0.0
2020-05-13,219.33999633789062,21.075000762939453,216.30500030517578,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,50256.62063764145,47253.366555983426,97509.98719362487,100000.0,0.0
2020-05-14,221.8300018310547,20.825000762939453,216.7340003967285,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,50827.14705117715,46692.828420214064,97519.97547139121,100000.0,0.0
2020-05-15,223.27000427246094,20.962499618530273,217.13300094604492,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,51157.089868826995,47001.12182894726,98158.21169777426,100000.0,0.0
2020-05-18,227.42999267578125,20.787500381469727,217.86750030517578,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,52110.25373557837,46608.746844535344,98719.00058011372,100000.0,0.0
2020-05-19,226.86000061035156,20.975000381469727,218.96600036621095,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,51979.653409705126,47029.150446362364,99008.80385606749,100000.0,0.0
2020-05-20,231.38999938964844,20.950000762939453,219.98700027465821,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,53017.596484115464,46973.09748809875,99990.69397221421,100000.0,0.0
2020-05-21,228.8699951171875,21.125,220.90449981689454,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,52440.19655322822,47365.47247251066,99805.66902573887,100000.0,0.0
2020-05-22,229.66000366210938,20.737499237060547,221.69550018310548,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,52621.20850000272,46496.63665144152,99117.84515144424,100000.0,0.0
2020-05-26,229.0399932861328,21.112499237060547,222.36949996948243,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,52479.14765028495,47337.44385509556,99816.59150538051,100000.0,0.0
2020-05-27,230.2899932861328,21.087499618530273,223.30899963378906,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,52765.55586057906,47281.39089683194,100046.946757411,100000.0,0.0
2020-05-28,229.99000549316406,20.962499618530273,223.85849990844727,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,52696.82068706365,47001.12182894726,99697.94251601091,100000.0,0.0
2020-05-29,233.36000061035156,21.112499237060547,224.58099975585938,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,53468.9761032345,47337.44385509556,100806.41995833005,100000.0,0.0
2020-06-01,234.05999755859375,21.225000381469727,225.64699935913086,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,53629.364001760405,47589.68858213172,101219.05258389213,100000.0,0.0
2020-06-02,235.6300048828125,21.325000762939453,226.66749954223633,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,53989.09439206291,47813.90469175278,101802.9990838157,100000.0,0.0
2020-06-03,236.69000244140625,21.700000762939453,227.61899948120117,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,54231.96799500128,48654.711895406814,102886.6798904081,100000.0,0.0
2020-06-04,235.02999877929688,21.899999618530273,228.420499420166,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,53851.61705264415,49103.13983808235,102954.75689072651,100000.0,0.0
2020-06-05,239.69000244140625,22.087499618530273,229.3139991760254,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,54919.34769970714,49523.543439909365,104442.8911396165,100000.0,0.0
2020-06-08,241.5500030517578,22.375,230.14849929809571,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55345.52325647254,50168.16315135745,105513.68640782998,100000.0,0.0
2020-06-09,243.3000030517578,22.399999618530273,230.96999969482422,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55746.49475088429,50224.21610962106,105970.71086050535,100000.0,0.0
2020-06-10,246.22000122070312,22.612499237060547,232.175,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,56415.54391058805,50700.6726697117,107116.21658029975,100000.0,0.0
2020-06-11,234.02000427246094,22.262500762939453,232.90900039672852,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,53620.20047735634,49915.922700887866,103536.1231782442,100000.0,0.0
2020-06-12,235.8800048828125,22.0625,233.61150054931642,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,54046.376034121735,49467.49048164575,103513.86651576748,100000.0,0.0
2020-06-15,238.75,21.75,234.38550033569337,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,54703.968166174935,48766.81781193405,103470.785978109,100000.0,0.0
2020-06-16,242.85000610351562,22.225000381469727,235.15650100708007,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55643.3884944172,49831.84112520915,105475.22961962635,100000.0,0.0
2020-06-17,243.6199951171875,22.25,235.99450073242187,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55819.81343469871,49887.89408347277,105707.70751817149,100000.0,0.0
2020-06-18,244.27999877929688,22.225000381469727,236.6390007019043,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55971.03780882056,49831.84112520915,105802.87893402971,100000.0,0.0
2020-06-19,244.24000549316406,22.212499618530273,237.40750122070312,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55961.874284416495,49803.81250779404,105765.68679221053,100000.0,0.0
2020-06-22,246.74000549316406,22.262500762939453,238.26150131225586,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,56534.690705004716,49915.922700887866,106450.61340589258,100000.0,0.0
2020-06-23,248.83999633789062,22.362499237060547,239.25150146484376,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,57015.85440058244,50140.13453394234,107155.98893452478,100000.0,0.0
2020-06-24,243.7100067138672,22.5,239.92250213623046,,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55840.43748294731,50448.432219242124,106288.86970218943,100000.0,0.0
2020-06-29,242.83999633789062,22.274999618530273,241.50650177001953,21.66218752861023,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,55641.09499117071,49943.947041736385,105585.04203290709,100000.0,0.0
2020-06-30,247.60000610351562,22.475000381469727,242.1050018310547,21.646666701634725,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,56731.73969353482,50392.37926097851,107124.11895451334,100000.0,0.0
2020-07-01,250.49000549316406,22.625,242.79500198364258,21.632395871480306,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,57393.915335887046,50728.7012871268,108122.61662301385,100000.0,0.0
2020-07-02,252.19000244140625,22.875,243.65300216674805,21.61885420481364,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,57783.429802648236,51289.23942289616,109072.66922554439,100000.0,0.0
2020-07-06,258.3900146484375,23.537500381469727,244.5880027770996,21.60208338101705,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,59204.0173226622,52774.66633799827,111978.68366066046,100000.0,0.0
2020-07-07,256.6099853515625,23.625,245.34100189208985,21.595520877838133,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,58796.16531851096,52970.85383020423,111767.01914871519,100000.0,0.0
