Date,GLD,QQQ,TLT,UUP
2019-01-29,123.9800033569336,154.63021850585938,99.24861145019531,21.52674674987793
2019-01-30,124.69000244140625,158.5636444091797,99.17485046386719,21.416873931884766
2019-01-31,124.75,160.9370880126953,100.02772521972656,21.45913314819336
2019-02-01,124.5,160.25755310058594,99.423583984375,21.45913314819336
2019-02-04,123.95999908447266,162.2482452392578,98.979736328125,21.518295288085938
2019-02-05,124.27999877929688,163.683837890625,99.43180084228516,21.57745933532715
2019-02-06,123.44000244140625,163.19578552246094,99.48112487792969,21.661975860595703
2019-02-07,123.73999786376953,161.00408935546875,100.13871765136719,21.712688446044922
2019-02-08,124.20999908447266,161.31993103027344,100.56611633300781,21.73804473876953
2019-02-11,123.5999984741211,161.166748046875,100.17157745361328,21.822561264038086
2019-02-12,123.86000061035156,163.5498504638672,99.91676330566406,21.74649429321289
2019-02-13,123.37000274658203,163.66468811035156,99.53865051269531,21.86482048034668
2019-02-14,124.05999755859375,163.86566162109375,100.10579681396484,21.839466094970703
2019-02-15,124.80000305175781,164.55470275878906,100.26201629638672,21.79720687866211
2019-02-19,126.69999694824219,164.88014221191406,100.51679992675781,21.712688446044922
2019-02-20,126.4800033569336,164.85145568847656,100.22911071777344,21.729591369628906
2019-02-21,125.05000305175781,164.24850463867188,99.33316802978516,21.74649429321289
2019-02-22,125.5,165.4639129638672,99.92501068115234,21.73804473876953
2019-02-25,125.37000274658203,166.06687927246094,99.62910461425781,21.721139907836914
2019-02-26,125.58000183105469,166.23912048339844,100.12225341796875,21.636619567871094
2019-02-27,124.69000244140625,166.13389587402344,98.98793029785156,21.653526306152344
2019-02-28,123.98999786376953,165.7510528564453,98.65095520019531,21.670427322387695
2019-03-01,121.87999725341797,166.8995361328125,97.7391357421875,21.75494384765625
2019-03-04,121.55999755859375,166.92822265625,98.50518798828125,21.780302047729492
2019-03-05,121.72000122070312,167.0526123046875,98.71112060546875,21.839466094970703
2019-03-06,121.61000061035156,166.10520935058594,99.07353210449219,21.839466094970703
2019-03-07,121.51000213623047,164.06666564941406,99.71600341796875,22.033855438232422
2019-03-08,122.83999633789062,163.8178253173828,100.1361083984375,21.96624183654785
2019-03-11,122.23999786376953,167.22491455078125,99.83956909179688,21.9155330657959
2019-03-12,122.9800033569336,168.1436767578125,100.5396957397461,21.873268127441406
2019-03-13,123.83999633789062,169.40696716308594,100.35025787353516,21.7718505859375
2019-03-14,122.41000366210938,169.11988830566406,99.62540435791016,21.839466094970703
2019-03-15,122.97000122070312,170.689453125,100.28433227539062,21.80565643310547
2019-03-18,123.04000091552734,171.095947265625,100.22667694091797,21.780302047729492
2019-03-19,123.37999725341797,171.67115783691406,100.0042953491211,21.75494384765625
2019-03-20,124.18000030517578,172.3519744873047,101.05035400390625,21.628170013427734
2019-03-21,123.68000030517578,175.04615783691406,101.27279663085938,21.763399124145508
2019-03-22,123.97000122070312,171.201416015625,102.84603118896484,21.80565643310547
2019-03-25,124.91999816894531,170.87542724609375,103.01078033447266,21.80565643310547
2019-03-26,124.30000305175781,171.67115783691406,102.93663024902344,21.873268127441406
2019-03-27,123.6500015258789,170.56861877441406,103.88384246826172,21.89862632751465
2019-03-28,121.9000015258789,170.96173095703125,104.2463150024414,21.974693298339844
2019-03-29,122.01000213623047,172.25604248046875,104.14745330810547,22.000049591064453
2019-04-01,121.52999877929688,174.53799438476562,102.66815948486328,21.983142852783203
2019-04-02,121.9800033569336,175.1995391845703,102.85799407958984,22.008501052856445
2019-04-03,121.80000305175781,176.206298828125,101.96648406982422,21.974693298339844
2019-04-04,122.11000061035156,176.13916015625,102.25538635253906,22.000049591064453
2019-04-05,121.9800033569336,177.05003356933594,102.38748931884766,22.025402069091797
2019-04-08,122.51000213623047,177.5006103515625,102.02423858642578,21.949337005615234
2019-04-09,123.1500015258789,176.87741088867188,102.34623718261719,21.957788467407227
2019-04-10,123.52999877929688,177.82666015625,102.59385681152344,21.923982620239258
2019-04-11,121.94999694824219,177.40476989746094,101.99124145507812,21.99159812927246
2019-04-12,121.83000183105469,178.17185974121094,101.2647705078125,21.940885543823242
2019-04-15,121.5999984741211,178.2005615234375,101.52071380615234,21.93243408203125
2019-04-16,120.51000213623047,178.81419372558594,100.88507080078125,21.983142852783203
2019-04-17,120.27999877929688,179.4373779296875,100.92632293701172,21.96624183654785
2019-04-18,120.37000274658203,179.66751098632812,101.45466613769531,22.084566116333008
2019-04-22,120.37000274658203,180.17568969726562,100.96761322021484,22.033855438232422
2019-04-23,120.12000274658203,182.4672088623047,101.18222045898438,22.109920501708984
2019-04-24,120.47000122070312,181.8919219970703,102.00777435302734,22.21979522705078
2019-04-25,120.56999969482422,182.63018798828125,101.8591537475586,22.262052536010742
2019-04-26,121.37000274658203,182.7931671142578,102.20589447021484,22.2367000579834
2019-04-29,120.83000183105469,183.14791870117188,101.55367279052734,22.185989379882812
2019-04-30,121.19999694824219,181.72891235351562,102.07381439208984,22.118375778198242
2019-05-01,120.4000015258789,181.14402770996094,102.49488067626953,22.14373016357422
2019-05-02,119.94000244140625,180.35787963867188,102.00678253173828,22.194440841674805
2019-05-03,120.6500015258789,183.2341766357422,102.29633331298828,22.109920501708984
2019-05-06,120.80999755859375,182.11241149902344,102.57757568359375,22.126827239990234
2019-05-07,121.20999908447266,178.56494140625,103.36346435546875,22.14373016357422
2019-05-08,120.91000366210938,178.1143341064453,102.91675567626953,22.152179718017578
2019-05-09,121.19999694824219,177.155517578125,103.33865356445312,22.109920501708984
2019-05-10,121.43000030517578,177.37600708007812,103.197998046875,22.101469039916992
2019-05-13,122.66999816894531,171.2206268310547,104.0086898803711,22.101469039916992
2019-05-14,122.45999908447266,173.09982299804688,103.70262145996094,22.152179718017578
2019-05-15,122.38999938964844,175.5447235107422,104.33960723876953,22.16063117980957
2019-05-16,121.51000213623047,177.30886840820312,103.99217224121094,22.21979522705078
2019-05-17,120.6500015258789,175.4967803955078,104.2237777709961,22.2705078125
2019-05-20,120.63999938964844,172.5341033935547,104.0086898803711,22.253602981567383
2019-05-21,120.36000061035156,174.33663940429688,103.84327697753906,22.28740882873535
2019-05-22,120.23999786376953,173.56002807617188,104.43887329101562,22.30431365966797
2019-05-23,121.16999816894531,170.90415954589844,105.61355590820312,22.262052536010742
2019-05-24,121.30000305175781,170.8179473876953,105.70451354980469,22.185989379882812
2019-05-28,120.83000183105469,170.17547607421875,106.46558380126953,22.278959274291992
2019-05-29,120.87000274658203,168.7756805419922,106.7882308959961,22.329668045043945
2019-05-30,121.69000244140625,169.48516845703125,107.70646667480469,22.338119506835938
2019-05-31,123.33000183105469,166.7814178466797,109.05484771728516,22.24515151977539
2019-06-03,125.11000061035156,163.1092529296875,109.78433227539062,22.126827239990234
2019-06-04,125.1500015258789,167.70181274414062,108.5325927734375,22.101469039916992
2019-06-05,125.47000122070312,168.9482879638672,107.91920471191406,22.177536010742188
